x,y
0.0,5.0
0.001001001001001001,5.288836516411306
0.002002002002002002,5.5763796111241195
0.003003003003003003,5.862128017731412
0.004004004004004004,6.145582374743289
0.005005005005005005,6.426246111408148
0.006006006006006006,6.7036263287013025
0.007007007007007007,6.977234673890486
0.008008008008008008,7.246588207099523
0.009009009009009009,7.5112102583060025
0.01001001001001001,7.770631273226333
0.011011011011011011,8.024389646561895
0.012012012012012012,8.272032541103124
0.013013013013013013,8.513116691214274
0.014014014014014014,8.747209189250167
0.015015015015015015,8.973888253487534
0.016016016016016016,9.192743976187346
0.017017017017017015,9.403379050440918
0.018018018018018018,9.605409474491443
0.01901901901901902,9.798465232263805
0.02002002002002002,9.98219094887904
0.02102102102102102,10.156246519975717
0.022022022022022022,10.32030771370825
0.023023023023023025,10.474066744342334
0.024024024024024024,10.617232816419548
0.025025025025025023,10.749532638516994
0.026026026026026026,10.87071090568354
0.02702702702702703,10.980530749691393
0.028028028028028028,11.078774156300653
0.029029029029029027,11.165242348794749
0.03003003003003003,11.239756137106273
0.031031031031031032,11.30215623191566
0.03203203203203203,11.35230352316905
0.03303303303303303,11.390079322526692
0.03403403403403403,11.415385569319064
0.035035035035035036,11.428144999654494
0.036036036036036036,11.428301278389238
0.037037037037037035,11.415819093738758
0.03803803803803804,11.390684214377002
0.03903903903903904,11.35290350893883
0.04004004004004004,11.302504927909258
0.04104104104104104,11.239537447951605
0.04204204204204204,11.164070978795053
0.043043043043043044,11.076196232870135
0.044044044044044044,10.976024557948506
0.04504504504504504,10.863687733110435
0.04604604604604605,10.739337728430167
0.04704704704704705,10.603146428835029
0.04804804804804805,10.455305322659239
0.04904904904904905,10.296025155477244
0.050050050050050046,10.125535549864338
0.05105105105105105,9.944084591793956
0.05205205205205205,9.751938384441319
0.05305305305305305,9.549380570221977
0.05405405405405406,9.336711821951088
0.055055055055055056,9.114249304064927
0.056056056056056056,8.882326104899986
0.057057057057057055,8.64129064107701
0.058058058058058054,8.391506035087437
0.05905905905905906,8.133349467227676
0.06006006006006006,7.867211503072495
0.06106106106106106,7.593495397722554
0.062062062062062065,7.31261637810234
0.06306306306306306,7.025000904623898
0.06406406406406406,6.731085913568064
0.06506506506506507,6.431318041569275
0.06606606606606606,6.126152833621119
0.06706706706706707,5.816053936048823
0.06806806806806806,5.501492275921143
0.06906906906906907,5.182945228397148
0.07007007007007007,4.860895773524572
0.07107107107107107,4.535831644023787
0.07207207207207207,4.208244465606785
0.07307307307307308,3.8786288913926197
0.07407407407407407,3.5474817319900205
0.07507507507507508,3.2153010828242445
0.07607607607607608,2.882585450288947
0.07707707707707707,2.5498328783040285
0.07807807807807808,2.217540076858465
0.07907907907907907,1.8862015541117643
0.08008008008008008,1.5563087536193592
0.08108108108108109,1.2283491982367154
0.08208208208208208,0.9028056422425945
0.08308308308308308,0.5801552332056201
0.08408408408408408,0.26086868509865235
0.08508508508508508,-0.054590535856607225
0.08608608608608609,-0.36576701115735233
0.08708708708708708,-0.6722141543698354
0.08808808808808809,-0.9734949784621514
0.0890890890890891,-1.2691828447526037
0.09009009009009009,-1.5588621921418462
0.09109109109109109,-1.8421292453344171
0.0920920920920921,-2.1185927007953813
0.09309309309309309,-2.3878743892300265
0.0940940940940941,-2.6496099134187308
0.09509509509509509,-2.9034492602858766
0.0960960960960961,-3.1490573861300373
0.0970970970970971,-3.386114773993117
0.0980980980980981,-3.6143179621983577
0.0990990990990991,-3.833380043141221
0.10010010010010009,-4.043031131472537
0.1011011011011011,-4.243018800870674
0.1021021021021021,-4.433108488657809
0.1031031031031031,-4.6130838675754084
0.1041041041041041,-4.78274718409486
0.10510510510510511,-4.94191956270144
0.1061061061061061,-5.090441275652833
0.10710710710710711,-5.228171977777255
0.10810810810810811,-5.354990905940917
0.1091091091091091,-5.470797042879781
0.11011011011011011,-5.57550924515626
0.1111111111111111,-5.669066335067496
0.11211211211211211,-5.751427156398289
0.11311311311311312,-5.822570593978008
0.11411411411411411,-5.882495557067258
0.11511511511511512,-5.931220926666358
0.11611611611611611,-5.968785466903594
0.11711711711711711,-5.995247700726891
0.11811811811811812,-6.0106857501876
0.11911911911911911,-6.015197141669616
0.12012012012012012,-6.008898576480732
0.12112112112112113,-5.99192566728604
0.12212212212212212,-5.964432640925098
0.12312312312312312,-5.926592008215323
0.12412412412412413,-5.878594201403795
0.12512512512512514,-5.8206471799878
0.12612612612612611,-5.752976005681468
0.12712712712712712,-5.675822387361077
0.12812812812812813,-5.589444196875466
0.12912912912912913,-5.494114956659871
0.13013013013013014,-5.3901233001417985
0.13113113113113112,-5.277772405975805
0.13213213213213212,-5.157379407190296
0.13313313313313313,-5.029274776373839
0.13413413413413414,-4.893801688070288
0.13513513513513514,-4.751315359592153
0.13613613613613612,-4.602182371498869
0.13713713713713713,-4.4467799690220895
0.13813813813813813,-4.285495345752591
0.13913913913913914,-4.1187249109337785
0.14014014014014015,-3.946873541734425
0.14114114114114115,-3.7703538218983934
0.14214214214214213,-3.5895852681915805
0.14314314314314314,-3.404993546086087
0.14414414414414414,-3.2170096761388325
0.14514514514514515,-3.026069232536012
0.14614614614614616,-2.8326115352866776
0.14714714714714713,-2.637078837557275
0.14814814814814814,-2.4399155096453145
0.14914914914914915,-2.2415672210934217
0.15015015015015015,-2.0424801224456655
0.15115115115115116,-1.843100028145529
0.15215215215215216,-1.6438716020700894
0.15315315315315314,-1.4452375471869081
0.15415415415415415,-1.2476378008095634
0.15515515515515516,-1.0515087369146103
0.15615615615615616,-0.8572823769664444
0.15715715715715717,-0.6653856106781677
0.15815815815815815,-0.4762394281150115
0.15915915915915915,-0.29025816452327824
0.16016016016016016,-0.10784875924106085
0.16116116116116116,0.07058996998161193
0.16216216216216217,0.24466803595698394
0.16316316316316315,0.41400497306550044
0.16416416416416416,0.5782305090667386
0.16516516516516516,0.7369852165266733
0.16616616616616617,0.8899211427132059
0.16716716716716717,1.0367024168536965
0.16816816816816815,1.177005833692987
0.16916916916916916,1.3105214123365032
0.17017017017017017,1.4369529294107624
0.17117117117117117,1.5560184256237175
0.17217217217217218,1.6674506848583985
0.17317317317317318,1.7709976849862792
0.17417417417417416,1.8664230196408895
0.17517517517517517,1.9535062902480522
0.17617617617617617,2.0320434676653782
0.17717717717717718,2.1018472228420366
0.1781781781781782,2.1627472259682006
0.17917917917917917,2.2145904136434718
0.18018018018018017,2.2572412236539767
0.18118118118118118,2.290581797008892
0.18218218218218218,2.3145121469487733
0.1831831831831832,2.328950294700043
0.1841841841841842,2.3338323718123566
0.18518518518518517,2.3291126889779035
0.18618618618618618,2.3147637712944356
0.1871871871871872,2.2907763599959714
0.1881881881881882,2.2571593807377766
0.1891891891891892,2.2139398785838234
0.19019019019019018,2.161162919906806
0.19119119119119118,2.0988914614716085
0.1921921921921922,2.0272061870336695
0.1931931931931932,1.94620531184322
0.1941941941941942,1.8560043555052137
0.19519519519519518,1.7567358837025373
0.1961961961961962,1.648549219346736
0.1971971971971972,1.531610123776276
0.1981981981981982,1.406100448676165
0.1991991991991992,1.272217759446097
0.20020020020020018,1.1301749307952553
0.2012012012012012,0.9801997153918873
0.2022022022022022,0.8225342864439513
0.2032032032032032,0.6574347551332527
0.2042042042042042,0.4851706638702067
0.20520520520520522,0.306024456378871
0.2062062062062062,0.12029092566262056
0.2072072072072072,-0.0717233590609554
0.2082082082082082,-0.269700645330474
0.2092092092092092,-0.47331260915741413
0.21021021021021022,-0.6822209842974791
0.2112112112112112,-0.8960782078559191
0.2122122122122122,-1.114528080978603
0.2132132132132132,-1.3372064433560045
0.21421421421421422,-1.563741860244627
0.21521521521521522,-1.7937563206909235
0.21621621621621623,-2.02686594562497
0.2172172172172172,-2.262681704476799
0.2182182182182182,-2.500810138955875
0.21921921921921922,-2.7408540926244487
0.22022022022022023,-2.982413444888879
0.22122122122122123,-3.2250858480283826
0.2222222222222222,-3.4684674658788963
0.22322322322322322,-3.712153712790647
0.22422422422422422,-3.9557399914814817
0.22522522522522523,-4.198822428414012
0.22622622622622623,-4.440998605333256
0.2272272272272272,-4.681868285612737
0.22822822822822822,-4.9210341340704415
0.22922922922922923,-5.158102428932572
0.23023023023023023,-5.392683764641447
0.23123123123123124,-5.624393744225172
0.23223223223223222,-5.852853659969839
0.23323323323323322,-6.077691161161326
0.23423423423423423,-6.298540907691114
0.23523523523523523,-6.515045208351531
0.23623623623623624,-6.726854642677622
0.23723723723723725,-6.933628665227674
0.23823823823823823,-7.135036191230819
0.23923923923923923,-7.330756162568619
0.24024024024024024,-7.520478093097617
0.24124124124124124,-7.7039025923622875
0.24224224224224225,-7.880741866791107
0.24324324324324323,-8.050720197514257
0.24424424424424424,-8.213574393988075
0.24524524524524524,-8.36905422265971
0.24624624624624625,-8.516922809955087
0.24724724724724725,-8.65695701892432
0.24824824824824826,-8.788947798930204
0.24924924924924924,-8.912700507818977
0.2502502502502503,-9.028035206066095
0.25125125125125125,-9.1347869224446
0.25225225225225223,-9.232805890819195
0.25325325325325326,-9.321957757725091
0.25425425425425424,-9.40212376044719
0.2552552552552553,-9.473200875372282
0.25625625625625625,-9.535101936443949
0.25725725725725723,-9.587755723607295
0.25825825825825827,-9.631107021188031
0.25925925925925924,-9.665116646207814
0.2602602602602603,-9.68976144669499
0.26126126126126126,-9.705034270106513
0.26226226226226224,-9.710943902033879
0.26326326326326327,-9.707514975421258
0.26426426426426425,-9.694787850580127
0.2652652652652653,-9.67281846633888
0.26626626626626626,-9.641678162720154
0.26726726726726724,-9.60145347559148
0.2682682682682683,-9.552245903786872
0.26926926926926925,-9.494171649247953
0.2702702702702703,-9.427361330782702
0.27127127127127126,-9.351959672088636
0.27227227227227224,-9.268125164733844
0.2732732732732733,-9.176029706835223
0.27427427427427425,-9.07585821821695
0.2752752752752753,-8.967808232874726
0.27627627627627627,-8.852089469611965
0.2772772772772773,-8.728923381752828
0.2782782782782783,-8.598542686874152
0.27927927927927926,-8.461190877533214
0.2802802802802803,-8.317121714001514
0.28128128128128127,-8.166598700045633
0.2822822822822823,-8.009894542825222
0.2832832832832833,-7.847290598005038
0.28428428428428426,-7.679076301202218
0.2852852852852853,-7.505548586912758
0.2862862862862863,-7.327011296080844
0.2872872872872873,-7.143774573492522
0.2882882882882883,-6.956154256190842
0.28928928928928926,-6.76447125412216
0.2902902902902903,-6.569050924234623
0.2912912912912913,-6.370222439257364
0.2922922922922923,-6.168318152395421
0.2932932932932933,-5.963672959178587
0.29429429429429427,-5.756623657703292
0.2952952952952953,-5.547508308505619
0.2962962962962963,-5.336665595299468
0.2972972972972973,-5.1244341878077355
0.2982982982982983,-4.911152107906294
0.29929929929929927,-4.697156100288979
0.3003003003003003,-4.4827810088492015
0.3013013013013013,-4.268359159958328
0.3023023023023023,-4.054219753802526
0.3033033033033033,-3.840688264921148
0.30430430430430433,-3.6280858530662026
0.3053053053053053,-3.4167287854795316
0.3063063063063063,-3.206927871657069
0.3073073073073073,-2.998987911642114
0.3083083083083083,-2.7932071588586846
0.30930930930930933,-2.589876798464221
0.3103103103103103,-2.3892804421673417
0.3113113113113113,-2.1916936404198233
0.3123123123123123,-1.9973834128558101
0.3133133133133133,-1.8066077978114237
0.31431431431431434,-1.6196154217179162
0.3153153153153153,-1.4366450891199904
0.3163163163163163,-1.2579253940270125
0.3173173173173173,-1.0836743532611193
0.3183183183183183,-0.9140990624203233
0.31931931931931934,-0.7493953750279605
0.3203203203203203,-0.5897476053926178
0.3213213213213213,-0.4353282556535576
0.32232232232232233,-0.28629776743808355
0.3233233233233233,-0.14280429850678722
0.32432432432432434,-0.004983524712096177
0.3253253253253253,0.12704153245487726
0.3263263263263263,0.2531606525065766
0.32732732732732733,0.373276536618556
0.3283283283283283,0.4873049021866893
0.32932932932932935,0.5951745512147291
0.3303303303303303,0.6968274125160527
0.3313313313313313,0.7922185577658594
0.33233233233233234,0.8813161914912206
0.3333333333333333,0.9641016151377535
0.33433433433433435,1.0405691654024602
0.3353353353353353,1.1107261270723319
0.3363363363363363,1.1745926206582125
0.33733733733733734,1.2322014651618618
0.3383383383383383,1.2835980163626581
0.33933933933933935,1.3288399810571876
0.34034034034034033,1.36799720773113
0.34134134134134136,1.4011514541880543
0.34234234234234234,1.4283961327032841
0.3433433433433433,1.4498360333138898
0.34434434434434436,1.4655870258967705
0.34534534534534533,1.4757757417268484
0.34634634634634637,1.480539235245545
0.34734734734734735,1.4800246268064734
0.3483483483483483,1.4743887272003826
0.34934934934934936,1.4637976447947736
0.35035035035035034,1.448426376155143
0.35135135135135137,1.4284583810446765
0.35235235235235235,1.404085142727089
0.3533533533533533,1.3755057145232235
0.35435435435435436,1.3429262535960766
0.35535535535535534,1.3065595429608616
0.3563563563563564,1.2666245027365441
0.35735735735735735,1.223345691673296
0.35835835835835833,1.1769528000057312
0.35935935935935936,1.1276801346955219
0.36036036036036034,1.0757660981383257
0.3613613613613614,1.0214526614189636
0.36236236236236236,0.9649848332060339
0.36336336336336333,0.9066101253816079
0.36436436436436437,0.8465780165044319
0.36536536536536535,0.7851394142052932
0.3663663663663664,0.7225461176112185
0.36736736736736736,0.6590502808913512
0.3683683683683684,0.594903879010819
0.36936936936936937,0.5303581767706236
0.37037037037037035,0.4656632022010183
0.3713713713713714,0.40106722536287487
0.37237237237237236,0.33681624359725726
0.3733733733733734,0.2731534742459387
0.3743743743743744,0.2103188558473832
0.37537537537537535,0.14854855879126028
0.3763763763763764,0.08807450639229542
0.37737737737737737,0.029123907319428266
0.3783783783783784,-0.0280811997103938
0.3793793793793794,-0.08332438809222387
